ID;Label;raid5-512-8_acc.pth
['RAID/train/raid5-study/patient434/study1_negative/'];0.0;0.03078450821340084
['RAID/train/raid5-study/patient920/study1_negative/'];0.0;0.010355350561439991
['RAID/train/raid5-study/patient554/study1_negative/'];0.0;0.005168444477021694
['RAID/train/raid5-study/patient760/study1_negative/'];0.0;0.06960716843605042
['RAID/train/raid5-study/patient265/study1_positive/'];1.0;0.9835950136184692
['RAID/train/raid5-study/patient119/study1_positive/'];1.0;0.994758665561676
['RAID/train/raid5-study/patient811/study1_negative/'];0.0;0.009179388172924519
['RAID/train/raid5-study/patient248/study1_positive/'];1.0;0.9993071556091309
['RAID/train/raid5-study/patient912/study1_negative/'];0.0;0.023044440895318985
['RAID/train/raid5-study/patient649/study1_negative/'];0.0;0.03554563969373703
['RAID/train/raid5-study/patient906/study1_negative/'];0.0;0.02509659342467785
['RAID/train/raid5-study/patient173/study1_positive/'];1.0;0.9880855083465576
['RAID/train/raid5-study/patient51/study1_positive/'];1.0;0.9991913437843323
['RAID/train/raid5-study/patient729/study1_negative/'];0.0;0.013089177198708057
['RAID/train/raid5-study/patient625/study1_negative/'];0.0;0.00818988960236311
['RAID/train/raid5-study/patient836/study1_negative/'];0.0;0.003259137738496065
['RAID/train/raid5-study/patient177/study1_positive/'];1.0;0.9999909400939941
['RAID/train/raid5-study/patient409/study1_negative/'];0.0;0.003900406416505575
['RAID/train/raid5-study/patient483/study1_negative/'];0.0;0.04772019013762474
['RAID/train/raid5-study/patient243/study1_positive/'];1.0;0.9980202913284302
['RAID/train/raid5-study/patient927/study1_negative/'];0.0;0.010453286580741405
['RAID/train/raid5-study/patient500/study1_negative/'];0.0;0.9394934177398682
['RAID/train/raid5-study/patient137/study1_positive/'];1.0;0.9996004700660706
['RAID/train/raid5-study/patient352/study1_positive/'];1.0;0.9976488947868347
['RAID/train/raid5-study/patient838/study1_negative/'];0.0;0.01298315729945898
['RAID/train/raid5-study/patient530/study1_negative/'];0.0;0.004344596527516842
['RAID/train/raid5-study/patient84/study1_positive/'];1.0;0.9944420456886292
['RAID/train/raid5-study/patient390/study1_positive/'];1.0;0.9997965693473816
['RAID/train/raid5-study/patient548/study1_negative/'];0.0;0.10164396464824677
['RAID/train/raid5-study/patient217/study1_positive/'];1.0;0.9994268417358398
['RAID/train/raid5-study/patient834/study1_negative/'];0.0;0.0038301304448395967
['RAID/train/raid5-study/patient602/study1_negative/'];0.0;0.01001669093966484
['RAID/train/raid5-study/patient412/study1_negative/'];0.0;0.0372343547642231
['RAID/train/raid5-study/patient596/study1_negative/'];0.0;0.028080260381102562
['RAID/train/raid5-study/patient908/study1_negative/'];0.0;0.045253071933984756
['RAID/train/raid5-study/patient341/study1_positive/'];1.0;0.9618733525276184
['RAID/train/raid5-study/patient488/study1_negative/'];0.0;0.003930847626179457
['RAID/train/raid5-study/patient702/study1_negative/'];0.0;0.014051703736186028
['RAID/train/raid5-study/patient36/study1_positive/'];1.0;0.9997469782829285
['RAID/train/raid5-study/patient826/study1_negative/'];0.0;0.08894092589616776
['RAID/train/raid5-study/patient868/study1_negative/'];0.0;0.007014385424554348
['RAID/train/raid5-study/patient546/study1_negative/'];0.0;0.08419889211654663
['RAID/train/raid5-study/patient587/study1_negative/'];0.0;0.00743873743340373
['RAID/train/raid5-study/patient675/study1_negative/'];0.0;0.03867387771606445
['RAID/train/raid5-study/patient200/study1_positive/'];1.0;0.9990712404251099
['RAID/train/raid5-study/patient730/study1_negative/'];0.0;0.16973349452018738
['RAID/train/raid5-study/patient113/study1_positive/'];1.0;0.9515215158462524
['RAID/train/raid5-study/patient814/study1_negative/'];0.0;0.007794685196131468
['RAID/train/raid5-study/patient410/study1_negative/'];0.0;0.026682570576667786
['RAID/train/raid5-study/patient242/study1_positive/'];1.0;0.9998577833175659
['RAID/train/raid5-study/patient612/study1_negative/'];0.0;0.07076587527990341
['RAID/train/raid5-study/patient389/study1_positive/'];1.0;0.9980826377868652
['RAID/train/raid5-study/patient331/study1_positive/'];1.0;0.9999855756759644
['RAID/train/raid5-study/patient763/study1_negative/'];0.0;0.024905044585466385
['RAID/train/raid5-study/patient707/study1_negative/'];0.0;0.010415530763566494
['RAID/train/raid5-study/patient911/study1_negative/'];0.0;0.016558852046728134
['RAID/train/raid5-study/patient786/study1_negative/'];0.0;0.010922425426542759
['RAID/train/raid5-study/patient706/study1_negative/'];0.0;0.016778936609625816
['RAID/train/raid5-study/patient305/study1_positive/'];1.0;0.9998236298561096
['RAID/train/raid5-study/patient603/study1_negative/'];0.0;0.004158356226980686
['RAID/train/raid5-study/patient512/study1_negative/'];0.0;0.8752754330635071
['RAID/train/raid5-study/patient818/study1_negative/'];0.0;0.027002083137631416
['RAID/train/raid5-study/patient86/study1_positive/'];1.0;0.992121696472168
['RAID/train/raid5-study/patient819/study1_negative/'];0.0;0.021531570702791214
['RAID/train/raid5-study/patient77/study1_positive/'];1.0;0.9999486207962036
['RAID/train/raid5-study/patient38/study1_positive/'];1.0;0.9438313841819763
['RAID/train/raid5-study/patient685/study1_negative/'];0.0;0.08403410017490387
['RAID/train/raid5-study/patient478/study1_negative/'];0.0;0.017420727759599686
['RAID/train/raid5-study/patient831/study1_negative/'];0.0;0.01729782484471798
['RAID/train/raid5-study/patient371/study1_positive/'];1.0;0.9999628067016602
['RAID/train/raid5-study/patient803/study1_negative/'];0.0;0.004662201274186373
['RAID/train/raid5-study/patient269/study1_positive/'];1.0;0.9998810291290283
['RAID/train/raid5-study/patient624/study1_negative/'];0.0;0.0012330107856541872
['RAID/train/raid5-study/patient542/study1_negative/'];0.0;0.11899033188819885
['RAID/train/raid5-study/patient133/study1_positive/'];1.0;0.9966243505477905
['RAID/train/raid5-study/patient47/study1_positive/'];1.0;0.9999327659606934
['RAID/train/raid5-study/patient108/study1_positive/'];1.0;0.9998562335968018
['RAID/train/raid5-study/patient878/study1_negative/'];0.0;0.004432862624526024
['RAID/train/raid5-study/patient664/study1_negative/'];0.0;0.025512034073472023
['RAID/train/raid5-study/patient165/study1_positive/'];1.0;0.9999526739120483
['RAID/train/raid5-study/patient913/study1_negative/'];0.0;0.002635953016579151
['RAID/train/raid5-study/patient828/study1_negative/'];0.0;0.0013800438027828932
['RAID/train/raid5-study/patient605/study1_negative/'];0.0;0.010859127156436443
['RAID/train/raid5-study/patient374/study1_positive/'];1.0;0.9989633560180664
['RAID/train/raid5-study/patient812/study1_negative/'];0.0;0.0023883734829723835
['RAID/train/raid5-study/patient752/study1_negative/'];0.0;0.013126978650689125
['RAID/train/raid5-study/patient263/study1_positive/'];1.0;0.9980910420417786
['RAID/train/raid5-study/patient160/study1_positive/'];1.0;0.9970493316650391
['RAID/train/raid5-study/patient570/study1_negative/'];0.0;0.007832983508706093
['RAID/train/raid5-study/patient185/study1_positive/'];1.0;0.9991751313209534
['RAID/train/raid5-study/patient226/study1_positive/'];1.0;0.9999663829803467
['RAID/train/raid5-study/patient356/study1_positive/'];1.0;0.9923621416091919
['RAID/train/raid5-study/patient43/study1_positive/'];1.0;0.9696304798126221
['RAID/train/raid5-study/patient442/study1_negative/'];0.0;0.0737467110157013
['RAID/train/raid5-study/patient282/study1_positive/'];1.0;0.9811113476753235
['RAID/train/raid5-study/patient728/study1_negative/'];0.0;0.0014176192926242948
['RAID/train/raid5-study/patient562/study1_negative/'];0.0;0.019656946882605553
['RAID/train/raid5-study/patient770/study1_negative/'];0.0;0.05597831308841705
['RAID/train/raid5-study/patient700/study1_negative/'];0.0;0.004277179017663002
['RAID/train/raid5-study/patient149/study1_positive/'];1.0;0.9682416915893555
['RAID/train/raid5-study/patient668/study1_negative/'];0.0;0.04352074861526489
['RAID/train/raid5-study/patient680/study1_negative/'];0.0;0.00025178887881338596
['RAID/train/raid5-study/patient482/study1_negative/'];0.0;0.0017638205317780375
['RAID/train/raid5-study/patient174/study1_positive/'];1.0;0.995794415473938
['RAID/train/raid5-study/patient714/study1_negative/'];0.0;0.004786464385688305
['RAID/train/raid5-study/patient772/study1_negative/'];0.0;0.005472289398312569
['RAID/train/raid5-study/patient209/study1_positive/'];1.0;0.9987145662307739
['RAID/train/raid5-study/patient810/study1_negative/'];0.0;0.006777328439056873
['RAID/train/raid5-study/patient829/study1_negative/'];0.0;0.02187296189367771
['RAID/train/raid5-study/patient858/study1_negative/'];0.0;0.0017724953358992934
['RAID/train/raid5-study/patient550/study1_negative/'];0.0;0.02608737349510193
['RAID/train/raid5-study/patient234/study1_positive/'];1.0;0.986574113368988
['RAID/train/raid5-study/patient135/study1_positive/'];1.0;0.9996089339256287
['RAID/train/raid5-study/patient65/study1_positive/'];1.0;0.9991418123245239
['RAID/train/raid5-study/patient845/study1_negative/'];0.0;0.013453603722155094
['RAID/train/raid5-study/patient404/study1_negative/'];0.0;0.00541533250361681
['RAID/train/raid5-study/patient363/study1_positive/'];1.0;0.9999455213546753
['RAID/train/raid5-study/patient703/study1_negative/'];0.0;0.023144688457250595
['RAID/train/raid5-study/patient34/study1_positive/'];1.0;0.9993107318878174
['RAID/train/raid5-study/patient320/study1_positive/'];1.0;0.9936137795448303
['RAID/train/raid5-study/patient623/study1_negative/'];0.0;0.026827450841665268
['RAID/train/raid5-study/patient213/study1_positive/'];1.0;0.9997686743736267
['RAID/train/raid5-study/patient153/study1_positive/'];1.0;0.9999430179595947
['RAID/train/raid5-study/patient215/study1_positive/'];1.0;0.9999964237213135
['RAID/train/raid5-study/patient72/study1_positive/'];1.0;0.9998444318771362
['RAID/train/raid5-study/patient694/study1_negative/'];0.0;0.016667628660798073
['RAID/train/raid5-study/patient924/study1_negative/'];0.0;0.00446884473785758
['RAID/train/raid5-study/patient832/study1_negative/'];0.0;0.002078098012134433
['RAID/train/raid5-study/patient180/study1_positive/'];1.0;0.9985585808753967
['RAID/train/raid5-study/patient311/study1_positive/'];1.0;0.994705855846405
['RAID/train/raid5-study/patient163/study1_positive/'];1.0;0.9996165037155151
['RAID/train/raid5-study/patient476/study1_negative/'];0.0;0.27517449855804443
['RAID/train/raid5-study/patient486/study1_negative/'];0.0;0.0012793818023055792
['RAID/train/raid5-study/patient619/study1_negative/'];0.0;0.06371039897203445
['RAID/train/raid5-study/patient198/study1_positive/'];1.0;0.9979052543640137
['RAID/train/raid5-study/patient369/study1_positive/'];1.0;0.9834871888160706
['RAID/train/raid5-study/patient255/study1_positive/'];1.0;0.9995531439781189
['RAID/train/raid5-study/patient644/study1_negative/'];0.0;0.053946759551763535
['RAID/train/raid5-study/patient655/study1_negative/'];0.0;0.011856455355882645
['RAID/train/raid5-study/patient790/study1_negative/'];0.0;0.7107242941856384
['RAID/train/raid5-study/patient860/study1_negative/'];0.0;0.005041188560426235
['RAID/train/raid5-study/patient867/study1_negative/'];0.0;0.01975974254310131
['RAID/train/raid5-study/patient521/study1_negative/'];0.0;0.009662534110248089
['RAID/train/raid5-study/patient933/study1_negative/'];0.0;0.006499169394373894
['RAID/train/raid5-study/patient281/study1_positive/'];1.0;0.9924456477165222
['RAID/train/raid5-study/patient622/study1_negative/'];0.0;0.004490450024604797
['RAID/train/raid5-study/patient610/study1_negative/'];0.0;0.00815365370362997
['RAID/train/raid5-study/patient376/study1_positive/'];1.0;0.9998626708984375
['RAID/train/raid5-study/patient100/study1_positive/'];1.0;0.9952227473258972
['RAID/train/raid5-study/patient253/study1_positive/'];1.0;0.9790768623352051
['RAID/train/raid5-study/patient774/study1_negative/'];0.0;0.03624096140265465
['RAID/train/raid5-study/patient350/study1_positive/'];1.0;0.9937242865562439
['RAID/train/raid5-study/patient29/study1_positive/'];1.0;0.9993706345558167
['RAID/train/raid5-study/patient220/study1_positive/'];1.0;0.9999762773513794
['RAID/train/raid5-study/patient502/study1_negative/'];0.0;0.06286345422267914
['RAID/train/raid5-study/patient632/study1_negative/'];0.0;0.022085415199398994
['RAID/train/raid5-study/patient437/study1_negative/'];0.0;0.013200212270021439
['RAID/train/raid5-study/patient231/study1_positive/'];1.0;0.9977461695671082
['RAID/train/raid5-study/patient727/study1_negative/'];0.0;0.007414284162223339
['RAID/train/raid5-study/patient633/study1_negative/'];0.0;0.011517786420881748
['RAID/train/raid5-study/patient206/study1_positive/'];1.0;0.9998181462287903
['RAID/train/raid5-study/patient143/study1_positive/'];1.0;0.90321284532547
['RAID/train/raid5-study/patient796/study1_negative/'];0.0;0.09481809288263321
['RAID/train/raid5-study/patient886/study1_negative/'];0.0;0.020150719210505486
['RAID/train/raid5-study/patient141/study1_positive/'];1.0;0.9999345541000366
['RAID/train/raid5-study/patient392/study1_positive/'];1.0;0.9946408271789551
['RAID/train/raid5-study/patient689/study1_negative/'];0.0;0.012007967568933964
['RAID/train/raid5-study/patient402/study1_negative/'];0.0;0.003996575251221657
['RAID/train/raid5-study/patient246/study1_positive/'];1.0;0.9993253946304321
['RAID/train/raid5-study/patient505/study1_negative/'];0.0;0.0029081436805427074
['RAID/train/raid5-study/patient219/study1_positive/'];1.0;0.9995505213737488
['RAID/train/raid5-study/patient236/study1_positive/'];1.0;0.9925379157066345
['RAID/train/raid5-study/patient386/study1_positive/'];1.0;0.9023281335830688
['RAID/train/raid5-study/patient394/study1_positive/'];1.0;0.9999004602432251
['RAID/train/raid5-study/patient193/study1_positive/'];1.0;0.9985516667366028
['RAID/train/raid5-study/patient17/study1_positive/'];1.0;0.9988346695899963
['RAID/train/raid5-study/patient73/study1_positive/'];1.0;0.9996036887168884
['RAID/train/raid5-study/patient189/study1_positive/'];1.0;0.9992068409919739
['RAID/train/raid5-study/patient549/study1_negative/'];0.0;0.04040452092885971
['RAID/train/raid5-study/patient39/study1_positive/'];1.0;0.9999885559082031
['RAID/train/raid5-study/patient308/study1_positive/'];1.0;0.9981605410575867
['RAID/train/raid5-study/patient426/study1_negative/'];0.0;0.006631449796259403
['RAID/train/raid5-study/patient458/study1_negative/'];0.0;0.00823203194886446
['RAID/train/raid5-study/patient932/study1_negative/'];0.0;0.0018351811449974775
['RAID/train/raid5-study/patient854/study1_negative/'];0.0;0.1722886860370636
['RAID/train/raid5-study/patient720/study1_negative/'];0.0;0.0022648070007562637
['RAID/train/raid5-study/patient531/study1_negative/'];0.0;0.001880515250377357
['RAID/train/raid5-study/patient380/study1_positive/'];1.0;0.9999984502792358
['RAID/train/raid5-study/patient303/study1_positive/'];1.0;0.9985752105712891
['RAID/train/raid5-study/patient543/study1_negative/'];0.0;0.009254918433725834
['RAID/train/raid5-study/patient715/study1_negative/'];0.0;0.012516593560576439
['RAID/train/raid5-study/patient816/study1_negative/'];0.0;0.7981999516487122
['RAID/train/raid5-study/patient757/study1_negative/'];0.0;0.017015909776091576
['RAID/train/raid5-study/patient70/study1_positive/'];1.0;0.9995943903923035
['RAID/train/raid5-study/patient630/study1_negative/'];0.0;0.07166551053524017
